author_uid,article_uid
0000-0002-2847-4502,10.1371/journal.pcbi.1010058
0000-0001-6642-7136,10.1371/journal.pcbi.1010058
0000-0003-2496-2311,10.1371/journal.pcbi.1010739
0000-0001-6295-7148,10.1371/journal.pcbi.1010739
0000-0002-2847-4502,10.1371/journal.pcbi.1010739
0000-0002-1566-8711,10.1371/journal.pcbi.1010739
0000-0003-4049-6488,10.1101/2023.02.24.529863
0000-0001-9635-4169,10.1101/2023.02.24.529863
0000-0003-3455-2367,10.1101/2023.02.24.529863
0000-0002-1013-3013,10.1101/2023.02.24.529863
0000-0001-7301-2350,10.1016/j.celrep.2023.112200
0000-0002-5959-5796,10.1016/j.celrep.2023.112200
0000-0002-3632-4176,10.1016/j.celrep.2023.112200
0000-0002-6084-418X,10.1016/j.celrep.2023.112200
0000-0002-8070-0378,10.1016/j.celrep.2023.112200
0000-0002-2915-720X,10.1016/j.celrep.2023.112200
0000-0003-0718-1337,10.1016/j.celrep.2023.112200
0000-0002-7361-253X,10.3389/fninf.2023.1157418
0000-0002-9671-0917,10.3390/biology12020181
0000-0002-7885-735X,10.3390/biology12020181
0000-0001-7301-2350,10.1101/2023.05.17.541167
0009-0007-3639-4530,10.1101/2023.05.17.541167
0000-0003-4990-9541,10.1101/2023.05.17.541167
0000-0002-4341-177X,10.1101/2023.05.17.541167
0009-0006-1072-299X,10.1101/2023.05.17.541167
0000-0003-0751-2300,10.1101/2023.05.17.541167
0009-0002-5871-4164,10.1101/2023.05.17.541167
0000-0001-9486-1458,10.1101/2023.05.17.541167
0000-0002-2915-720X,10.1101/2023.05.17.541167
0000-0003-0388-6321,10.1101/2023.05.17.541167
0000-0001-6388-4286,10.1101/2023.05.17.541167
0000-0003-3455-2367,10.1101/2023.05.17.541167
0000-0001-7301-2350,10.1101/2023.05.17.541168
0000-0002-9771-2180,10.1101/2023.05.17.541168
0000-0003-4049-6488,10.1101/2023.05.17.541168
0000-0002-7104-4604,10.1101/2023.05.17.541168
0009-0002-5871-4164,10.1101/2023.05.17.541168
0000-0001-9486-1458,10.1101/2023.05.17.541168
0009-0000-4872-3855,10.1101/2023.05.17.541168
0000-0001-9635-4169,10.1101/2023.05.17.541168
0000-0002-2915-720X,10.1101/2023.05.17.541168
0000-0001-6388-4286,10.1101/2023.05.17.541168
0000-0003-3455-2367,10.1101/2023.05.17.541168
0000-0002-1013-3013,10.1101/2023.05.17.541168
0000-0001-5429-505X,10.1038/s41592-023-01848-5
0000-0002-8629-7639,10.1038/s41592-023-01848-5
0000-0002-8828-4065,10.1038/s41592-023-01848-5
0000-0002-2895-6544,10.1038/s41592-023-01848-5
0000-0003-2036-2204,10.1038/s41592-023-01848-5
0000-0003-4347-7063,10.1038/s41592-023-01848-5
0000-0003-4164-5713,10.1038/s41592-023-01848-5
0000-0002-6692-6012,10.1038/s41592-023-01848-5
0000-0003-0848-5113,10.1038/s41592-023-01848-5
0000-0003-3706-8896,10.1038/s41592-023-01848-5
0000-0001-9992-6863,10.1038/s41592-023-01848-5
0000-0003-3118-1636,10.1016/j.neuron.2015.06.036
0000-0001-6284-9913,10.1038/s41467-023-37844-8
0000-0002-2915-720X,10.1038/s41467-023-37844-8
0000-0002-9568-7057,10.1038/s41467-023-37844-8
0000-0001-6872-2366,10.1101/2023.08.07.552264
0000-0003-4049-6488,10.1101/2023.08.07.552264
0000-0003-0751-2300,10.1101/2023.08.07.552264
0009-0000-4872-3855,10.1101/2023.08.07.552264
0000-0001-9635-4169,10.1101/2023.08.07.552264
0000-0003-0726-1417,10.1101/2023.08.07.552264
0000-0002-1756-801X,10.1101/2023.08.07.552264
0000-0002-1013-3013,10.1101/2023.08.07.552264
0000-0001-9486-1458,10.48550/ARXIV.2304.03376
0009-0005-6822-112X,10.1101/2023.08.24.554204
0000-0003-4049-6488,10.1101/2023.08.24.554204
0000-0003-3377-9359,10.1101/2023.08.24.554204
0000-0002-8562-8213,10.1101/2023.08.24.554204
0000-0001-6388-4286,10.1101/2023.08.24.554204
0000-0003-3455-2367,10.1101/2023.08.24.554204
0000-0003-1381-1585,10.1101/2023.08.30.555341
0000-0002-2270-1989,10.1101/2023.08.30.555341
0009-0008-1042-2086,10.1101/2023.08.30.555341
0009-0002-5871-4164,10.1101/2023.08.30.555341
0000-0002-2574-1732,10.1101/2023.08.30.555341
0000-0002-9539-5070,10.1101/2023.08.30.555341
0000-0003-2788-9754,10.1101/2023.09.11.557170
0000-0002-9539-5070,10.1101/2023.09.11.557170
0000-0002-2915-720X,10.1016/j.isci.2023.108222
0000-0002-7733-6616,10.3389/fncel.2023.1281932
0000-0001-9560-1690,10.3389/fnsys.2020.00031
0000-0002-4333-6378,10.3389/fnsys.2020.00031
0000-0001-6425-9167,10.3389/fnsys.2020.00031
0000-0003-4540-6293,10.3389/fnsys.2020.00031
0000-0002-0675-3981,10.3389/fnsys.2020.00031
0000-0002-9680-7591,10.3389/fnsys.2020.00031
0000-0002-9708-9755,10.3389/fnsys.2020.00031
0000-0003-1417-9980,10.3389/fnsys.2020.00031
0000-0001-5965-8470,10.3389/fnsys.2020.00031
0000-0001-8060-8080,10.3389/fnsys.2020.00031
0000-0002-8251-8860,10.3389/fnsys.2020.00031
0000-0002-8489-0076,10.3389/fnsys.2020.00031
0000-0003-4396-8217,10.3389/fnsys.2020.00031
0000-0002-1656-6135,10.1186/s12859-018-2470-1
0000-0003-3288-9820,10.1186/s12859-018-2470-1
0000-0001-7109-2668,10.1186/s12859-018-2470-1
0000-0001-5484-0660,10.1186/s12859-018-2470-1
0000-0003-0652-9872,10.1186/s12859-018-2470-1
0000-0002-3453-310X,10.3389/fninf.2018.00068
0000-0002-4793-7541,10.3389/fninf.2018.00068
0000-0001-5503-648X,10.3389/fninf.2018.00068
0000-0001-5963-8576,10.3389/fninf.2018.00068
0000-0003-0110-1623,10.3389/fninf.2018.00068
0000-0002-3168-5394,10.3389/fninf.2018.00068
0000-0001-6933-797X,10.3389/fninf.2018.00068
0000-0002-4160-2134,10.3389/fninf.2018.00068
0000-0002-2147-1966,10.3389/fninf.2018.00068
0000-0002-5140-174X,10.1186/s13742-016-0121-x
0000-0002-3198-217X,10.1186/s13742-016-0121-x
0000-0001-8012-6399,10.1186/s13742-016-0121-x
0000-0002-7279-3439,10.1186/s13742-016-0121-x
0000-0002-2050-0614,10.1186/s13742-016-0121-x
0000-0003-1099-3328,10.1186/s13742-016-0121-x
0000-0002-4950-1303,10.1186/s13742-016-0121-x
0000-0002-5312-6729,10.1186/s13742-016-0121-x
0000-0002-8885-518X,10.1186/s13742-016-0121-x
0000-0002-6671-858X,10.1186/s13742-016-0121-x
0000-0002-7012-5197,10.1186/s13742-016-0121-x
0000-0003-3379-8744,10.1186/s13742-016-0121-x
0000-0001-8182-6370,10.1186/s13742-016-0121-x
0000-0001-9513-2660,10.1186/s13742-016-0121-x
0000-0002-5699-4222,10.1186/s13742-016-0121-x
0000-0003-4366-7692,10.1186/s13742-016-0121-x
0000-0002-8880-9204,10.1186/s13742-016-0121-x
0000-0001-9635-4169,10.1101/2023.12.22.573036
0000-0003-4309-8266,10.1101/2023.12.22.573036
0000-0003-4049-6488,10.1371/journal.pcbi.1011891
0000-0001-9635-4169,10.1371/journal.pcbi.1011891
0000-0002-1013-3013,10.1371/journal.pcbi.1011891
0000-0002-4457-4204,10.1101/2024.03.15.585196
0000-0002-9771-2180,10.1101/2024.03.15.585196
0000-0002-3285-7522,10.1101/2024.03.15.585196
0000-0002-4209-1604,10.1101/2024.03.15.585196
0000-0001-9635-4169,10.1101/2024.03.15.585196
0009-0000-8821-2312,10.1162/nol_a_00133
0000-0002-8245-0392,10.1162/nol_a_00133
0000-0002-4247-0356,10.1371/journal.pbio.3002539
0000-0003-0358-0074,10.1371/journal.pcbi.1011108
0000-0003-3848-914X,10.3389/fninf.2024.1156683
0000-0001-6173-1884,10.1038/s41380-023-02337-z
0000-0003-1646-2472,10.1371/journal.pcbi.1011625
0000-0002-3610-5926,10.1371/journal.pcbi.1011625
0000-0002-9945-7208,10.1371/journal.pcbi.1011625
0000-0002-3443-3790,10.1073/pnas.2218841120
0000-0001-7982-742X,10.1073/pnas.2218841120
0000-0003-0041-7431,10.1073/pnas.2218841120
0000-0003-0332-8098,10.1016/j.neuroimage.2023.120162
0000-0003-1762-5499,10.1016/j.neuroimage.2023.120162
0000-0002-6715-0826,10.1016/j.neuroimage.2023.120162
0000-0002-2868-530X,10.1371/journal.pcbi.1010983
0000-0003-0025-2323,10.1371/journal.pcbi.1010983
0000-0002-1906-7198,10.1371/journal.pcbi.1010818
0000-0002-7501-4031,10.1371/journal.pcbi.1010818
0000-0002-0306-0477,10.3390/brainsci12111552
0000-0002-3509-9667,10.3390/brainsci12111552
0000-0001-5196-1627,10.1038/s41597-022-01806-4
0000-0001-8227-8476,10.1038/s41597-022-01806-4
0000-0002-4643-4782,10.1038/s41597-022-01806-4
0000-0003-1661-2856,10.1038/s41597-022-01806-4
0000-0002-9803-0122,10.1038/s41597-022-01806-4
0000-0003-3631-5541,10.1016/j.neuroimage.2022.119593
0000-0001-6654-3057,10.1016/j.neuroimage.2022.119593
0000-0002-7250-502X,10.1016/j.neuroimage.2022.119593
0000-0001-8530-8431,10.1016/j.neuroimage.2022.119593
0000-0001-5331-8707,10.1016/j.neuroimage.2022.119593
0000-0001-8224-9341,10.1038/s41598-022-18024-y
0000-0003-2315-2309,10.1038/s41598-022-18024-y
0000-0002-9407-8719,10.1038/s41598-022-18024-y
0000-0002-3319-0547,10.1371/journal.pcbi.1010353
0000-0002-1963-6370,10.1371/journal.pcbi.1010353
0000-0002-4721-1599,10.1371/journal.pcbi.1010353
0000-0002-5425-5012,10.1371/journal.pcbi.1010353
0000-0001-5794-5425,10.3389/fninf.2022.837549
0000-0002-9557-1003,10.3389/fninf.2022.837549
0000-0002-3828-5895,10.3389/fninf.2022.837549
0000-0002-1050-9981,10.1038/s41592-022-01466-7
0000-0001-5425-4610,10.1038/s41592-022-01466-7
0000-0002-9629-0334,10.1007/s12021-022-09576-5
0000-0002-9084-9520,10.1007/s12021-022-09576-5
0000-0001-9104-7143,10.3389/fninf.2022.790966
0000-0003-4084-4905,10.3389/fninf.2022.790966
0000-0002-8871-8177,10.3389/fninf.2022.790966
0000-0001-5057-8300,10.1523/eneuro.0316-21.2022
0000-0002-8437-9083,10.1523/eneuro.0316-21.2022
0000-0001-5114-5072,10.3389/fncel.2022.785207
0000-0003-0370-4655,10.3389/fnetp.2022.826345
0000-0002-3168-5394,10.3389/fnetp.2022.826345
0000-0002-8371-2956,10.3389/fnetp.2022.826345
0000-0002-8251-8860,10.3389/fnetp.2022.826345
0000-0002-3702-8547,10.9758/cpn.2022.20.1.26
0000-0002-0842-3054,10.9758/cpn.2022.20.1.26
0000-0002-9035-7075,10.9758/cpn.2022.20.1.26
0000-0001-5216-681X,10.1007/978-3-030-89439-9_4
0000-0002-0456-1185,10.1007/978-3-030-89439-9_4
0000-0003-2577-7329,10.1007/978-3-030-89439-9_4
0000-0003-2634-5229,10.1186/s40708-021-00148-y
0000-0003-1700-8909,10.1186/s40708-021-00148-y
0000-0002-5742-5769,10.1016/j.jneumeth.2021.109400
0000-0002-9302-0750,10.1007/s12021-021-09531-w
0000-0002-0550-0739,10.1007/s12021-021-09531-w
0000-0001-8935-9068,10.1038/s42003-021-02341-5
0000-0002-7286-4559,10.1038/s42003-021-02341-5
0000-0002-6498-7719,10.1038/s42003-021-02341-5
0000-0002-2917-8895,10.1038/s41583-021-00473-5
0000-0003-3210-7112,10.1038/s41583-021-00473-5
0000-0001-8414-2644,10.1038/s41583-021-00473-5
0000-0003-4711-2344,10.3389/fninf.2021.666695
0000-0002-1007-9061,10.1038/s41467-021-22741-9
0000-0002-3443-3790,10.1038/s41467-021-22741-9
0000-0002-3339-8102,10.1038/s41467-021-22741-9
0000-0001-7982-742X,10.1038/s41467-021-22741-9
0000-0001-9080-8502,10.1371/journal.pcbi.1008893
0000-0003-2634-5229,10.1371/journal.pcbi.1008893
0000-0002-5425-5012,10.1371/journal.pcbi.1008893
0000-0003-1700-8909,10.1371/journal.pcbi.1008893
0000-0003-1646-2472,10.1371/journal.pcbi.1008386
0000-0001-5200-4992,10.1371/journal.pcbi.1008386
0000-0002-5848-199X,10.1371/journal.pcbi.1008386
0000-0002-2629-7100,10.1371/journal.pcbi.1008386
0000-0002-5425-5012,10.1371/journal.pcbi.1008386
0000-0002-8312-9875,10.1371/journal.pcbi.1008386
0000-0002-2147-5895,10.1371/journal.pcbi.1008386
0000-0002-0456-1185,10.1371/journal.pcbi.1008360
0000-0003-2577-7329,10.1371/journal.pcbi.1008360
0000-0003-2401-5453,10.3389/fninf.2020.522000
0000-0001-8618-5138,10.3389/fninf.2020.00031
0000-0002-6905-7932,10.3389/fninf.2020.00031
0000-0003-1646-2472,10.1371/journal.pcbi.1007725
0000-0002-3610-5926,10.1371/journal.pcbi.1007725
0000-0001-9080-8502,10.1371/journal.pcbi.1007725
0000-0002-5425-5012,10.1371/journal.pcbi.1007725
0000-0002-3453-310X,10.1162/netn_e_00108
0000-0002-8996-488X,10.1162/netn_e_00108
0000-0002-3168-5394,10.1162/netn_e_00108
0000-0001-6933-797X,10.1162/netn_e_00108
0000-0002-1202-4363,10.3389/fpsyt.2019.00534
0000-0002-7082-2507,10.3389/fpsyt.2019.00534
0000-0001-7421-5977,10.3389/fpsyt.2019.00534
0000-0002-4003-1018,10.3389/fpsyt.2019.00534
0000-0002-5143-3960,10.3389/fpsyt.2019.00534
0000-0003-2577-7329,10.3389/fpsyt.2019.00534
0000-0001-8644-956X,10.3389/fpsyt.2019.00534
0000-0001-9080-8502,10.3389/fpsyt.2019.00534
0000-0001-9991-5259,10.1152/jn.00525.2022
0000-0002-5396-9005,10.1152/jn.00525.2022
0000-0002-7059-6095,10.1152/jn.00525.2022
0000-0001-9759-2388,10.3389/fncom.2023.1192421
0000-0002-8561-5324,10.3389/fninf.2022.884245
0000-0002-7647-2341,10.3389/fninf.2022.884245
0000-0003-2290-6666,10.1371/journal.pone.0268380
0000-0002-9416-2005,10.1371/journal.pone.0268380
0000-0002-9232-1420,10.1371/journal.pone.0268380
0000-0002-3502-0605,10.1371/journal.pcbi.1010071
0000-0002-7567-5649,10.1371/journal.pcbi.1010071
0000-0001-8751-0350,10.1371/journal.pcbi.1010071
0000-0002-2170-2453,10.1371/journal.pcbi.1009051
0000-0002-7978-3436,10.1371/journal.pcbi.1009051
0000-0002-1405-9885,10.1371/journal.pcbi.1009051
0000-0003-0718-1337,10.1371/journal.pcbi.1009051
0000-0003-3830-7297,10.1371/journal.pcbi.1009051
0000-0002-4886-3468,10.3389/fncir.2021.730211
0000-0001-7670-9313,10.3389/fncom.2021.680549
0000-0001-8107-7947,10.3390/cells12111477
0000-0003-0497-5270,10.3390/cells12111477
0000-0002-8013-4812,10.3390/cells12111477
0000-0003-4512-0666,10.3390/cells11040717
0000-0001-8107-7947,10.3390/cells11040717
0000-0003-0497-5270,10.3390/cells11040717
0000-0002-5896-9258,10.3390/cells11040717
0000-0002-8013-4812,10.3390/cells11040717
0000-0001-8107-7947,10.3389/fnagi.2021.682388
0000-0003-0497-5270,10.3389/fnagi.2021.682388
0000-0002-8013-4812,10.3389/fnagi.2021.682388
0000-0001-6397-3094,10.3389/fnagi.2021.682388
0000-0002-9020-874X,10.1007/s10571-023-01350-8
0000-0003-2108-0604,10.1007/s10571-023-01350-8
0000-0002-7347-4587,10.1007/s10571-023-01350-8
0000-0002-2206-7236,10.1007/s10571-023-01350-8
0000-0001-5188-6540,10.3389/fphar.2022.1015835
0000-0001-6741-699X,10.3389/fphar.2022.1015835
0000-0002-7367-1484,10.3389/fphar.2022.1015835
0000-0003-4495-9427,10.3390/pharmaceutics14081609
0000-0001-5289-8500,10.3390/pharmaceutics14081609
0000-0002-7219-2510,10.3390/pharmaceutics14081609
0000-0002-9105-9547,10.3390/pharmaceutics14081609
0000-0003-4430-0382,10.3390/ijms222312862
0000-0002-7566-2506,10.3390/ijms222312862
0000-0002-6086-755X,10.3390/ijms222312862
0000-0002-3942-2732,10.3389/fninf.2021.748370
0000-0001-6036-8358,10.3389/fnbot.2021.640449
0000-0001-5680-9085,10.3389/fnbot.2021.640449
0000-0002-3272-2521,10.3389/fnbot.2021.640449
0000-0002-9624-0599,10.3389/fnbot.2021.640449
0000-0001-6641-1222,10.3390/cells9091966
0000-0003-1761-4570,10.3390/cells9091966
0000-0003-2924-3279,10.3390/cells9091966
0000-0001-9483-6690,10.1016/j.nbd.2020.104977
0000-0001-7258-6248,10.1371/journal.pcbi.1011468
0000-0001-9011-0630,10.1371/journal.pcbi.1011468
0000-0003-0660-9952,10.1038/s42003-023-05689-y
0000-0002-0489-4924,10.1038/s42003-023-05689-y
0000-0003-1222-8603,10.1038/s42003-023-05689-y
0000-0001-5484-0660,10.1038/s42003-023-05689-y
0000-0001-9704-2669,10.1073/pnas.2300558120
0000-0003-3438-5001,10.1073/pnas.2300558120
0000-0003-3622-0497,10.1073/pnas.2300558120
0000-0002-9595-5955,10.1073/pnas.2300558120
0000-0003-1385-4980,10.1073/pnas.2300558120
0000-0001-6933-797X,10.1073/pnas.2300558120
0000-0001-6831-9008,10.1002/glia.24258
0000-0003-3470-683X,10.1002/glia.24258
0000-0001-8618-5138,10.1002/glia.24258
0000-0002-7032-5885,10.3389/fnins.2022.736642
0000-0001-9919-0040,10.1016/j.neuroscience.2021.10.022
0000-0002-7559-0936,10.1016/j.neuroscience.2021.10.022
0000-0003-3622-0497,10.7554/elife.60936
0000-0001-8603-9675,10.1523/jneurosci.3028-19.2020
0000-0003-3622-0497,10.1523/jneurosci.3028-19.2020
0000-0003-1385-4980,10.1523/jneurosci.3028-19.2020
0000-0003-2466-7259,10.1038/s41583-020-0301-7
0000-0001-6152-595X,10.1038/s41583-020-0301-7
0000-0001-6746-3091,10.7554/elife.52949
0000-0002-6851-2868,10.1371/journal.pcbi.1011267
0000-0001-5445-0507,10.1371/journal.pcbi.1011267
0000-0002-2314-5670,10.3389/fnana.2024.1342762
0000-0003-4649-1805,10.1007/s12021-023-09627-5
0000-0002-0456-1185,10.1007/s12021-023-09627-5
0000-0002-5378-3315,10.1007/s12021-022-09573-8
0000-0002-3541-2756,10.1007/s12021-022-09573-8
0000-0002-8647-384X,10.1007/s12021-022-09573-8
0000-0003-0403-0648,10.1007/s12021-022-09573-8
0009-0007-2520-3217,10.1016/j.xpro.2021.100867
0000-0002-0964-676X,10.1016/j.xpro.2021.100867
0000-0001-5411-7560,10.1016/j.xpro.2021.100867
0000-0002-6227-3894,10.1152/jn.00543.2020
0000-0002-9460-378X,10.1152/jn.00543.2020
0000-0002-2314-5670,10.3389/fnana.2020.585793
0000-0002-2789-3801,10.3389/fnana.2020.585793
0000-0003-3288-9820,10.3389/fnana.2020.585793
0000-0003-2429-1300,10.3389/fnana.2020.585793
0000-0002-6167-5963,10.3389/fnana.2020.585793
0000-0002-1802-337X,10.3389/fnana.2020.00038
0000-0002-1258-9639,10.3389/fninf.2019.00056
0000-0002-9196-8193,10.3389/fninf.2019.00056
0000-0002-5327-1846,10.3389/fninf.2019.00056
0000-0002-1046-1201,10.1038/s41467-022-35747-8
0000-0002-2116-0199,10.1038/s41467-022-35747-8
0000-0001-6152-595X,10.1038/s41467-022-35747-8
0000-0003-0134-3972,10.1152/jn.00237.2021
0000-0001-8935-9068,10.1038/s42256-020-00286-8
0000-0002-6498-7719,10.1038/s42256-020-00286-8
0000-0002-0964-676X,10.1038/s41467-024-45741-x
0000-0001-8635-0033,10.1038/s41467-024-45741-x
0000-0002-3875-8904,10.3389/fpsyg.2023.1254846
0000-0002-6676-2863,10.1371/journal.pcbi.1010382
0000-0002-5704-099X,10.1371/journal.pcbi.1010382
0000-0002-6113-7823,10.1371/journal.pcbi.1010382
0000-0002-5516-6177,10.3389/fnins.2022.866884
0000-0002-0417-5647,10.3389/fnins.2022.866884
0000-0002-5542-0956,10.1088/1741-2552/ac5bf5
0000-0002-2507-3295,10.1088/1741-2552/ac5bf5
0000-0003-4889-1941,10.1088/1741-2552/ac5bf5
0000-0003-3362-4103,10.1186/s13408-019-0077-0
0000-0002-1647-4214,10.1186/s13408-019-0077-0
0000-0003-3549-7697,10.1038/s42003-023-05453-2
0000-0002-4779-6734,10.1371/journal.pcbi.1011465
0000-0003-1000-9917,10.1371/journal.pcbi.1011465
0000-0002-9737-6260,10.1371/journal.pcbi.1011465
0000-0003-0550-581X,10.1371/journal.pcbi.1011465
0000-0001-7786-6257,10.1371/journal.pcbi.1011465
0000-0002-2124-7147,10.1371/journal.pcbi.1011465
0000-0002-4635-8206,10.1016/j.celrep.2023.112318
0000-0001-5017-4090,10.1016/j.celrep.2023.112318
0000-0003-0660-9952,10.1038/s42003-022-04213-y
0000-0001-8224-9341,10.1038/s42003-022-04213-y
0000-0002-8729-0391,10.1038/s42003-022-04213-y
0000-0002-9407-8719,10.1038/s42003-022-04213-y
0000-0003-0388-6321,10.1038/s42003-022-04213-y
0000-0001-7166-9738,10.1523/jneurosci.0654-22.2022
0000-0003-0354-871X,10.1523/jneurosci.0654-22.2022
0000-0002-1967-6110,10.1073/pnas.2024455119
0000-0002-1953-0875,10.1073/pnas.2024455119
0000-0001-8382-4344,10.1073/pnas.2024455119
0000-0001-5511-3780,10.1073/pnas.2024455119
0000-0002-4130-0216,10.1371/journal.pcbi.1009848
0000-0002-9143-5370,10.1371/journal.pcbi.1009848
0000-0002-9419-3311,10.1007/s11571-021-09702-0
0000-0002-5833-4383,10.1016/j.pneurobio.2020.101802
0000-0003-2005-2468,10.1038/s41467-024-47617-6
0000-0002-5889-2342,10.3389/fncel.2024.1367838
0000-0002-4102-1188,10.3389/fncel.2024.1367838
0009-0007-6115-5195,10.1038/s41421-024-00656-1
0000-0001-7970-8332,10.1038/s41421-024-00656-1
0000-0003-2258-0897,10.1038/s41421-024-00656-1
0000-0002-3195-4363,10.1038/s41588-023-01572-y
0000-0002-8957-9068,10.1038/s41588-023-01572-y
0000-0002-7784-9040,10.1038/s41588-023-01572-y
0009-0008-9317-9279,10.1038/s41588-023-01572-y
0000-0002-9239-366X,10.1371/journal.pone.0291943
0000-0001-9689-6937,10.1371/journal.pone.0291943
0000-0002-4684-4992,10.1073/pnas.2304933120
0000-0003-4271-9104,10.1073/pnas.2304933120
0000-0003-1674-7160,10.1073/pnas.2304933120
0000-0002-7932-8556,10.1073/pnas.2304933120
0000-0003-2169-2109,10.1038/s41593-023-01435-z
0000-0001-6890-9753,10.1038/s41593-023-01435-z
0000-0003-0121-5364,10.1038/s41593-023-01435-z
0000-0003-1419-2376,10.1038/s41593-023-01435-z
0000-0002-7220-5369,10.1038/s41593-023-01435-z
0000-0001-9816-8917,10.1038/s41593-023-01435-z
0000-0002-7873-5192,10.1038/s41467-023-39941-0
0000-0002-3575-5871,10.1038/s41467-023-39941-0
0000-0003-1746-7160,10.1038/s41467-023-39941-0
0000-0001-7713-8321,10.1038/s41467-023-39941-0
0000-0003-2766-3982,10.1093/cercor/bhad160
0000-0002-2403-928X,10.1093/cercor/bhad160
0000-0002-8999-0770,10.3389/fgene.2023.1114749
0000-0002-6414-0550,10.3389/fgene.2023.1114749
0000-0002-4393-1740,10.3389/fgene.2023.1114749
0000-0003-4281-6510,10.3389/fgene.2023.1114749
0000-0001-9490-6126,10.3389/fgene.2023.1114749
0000-0001-9722-3689,10.4269/ajtmh.23-0047
0000-0001-9008-425X,10.4269/ajtmh.23-0047
0000-0003-3145-2846,10.1016/j.cell.2023.05.006
0000-0003-4074-0436,10.3389/fpain.2023.1183553
0000-0003-1840-0574,10.1073/pnas.2300722120
0000-0001-8118-9914,10.1073/pnas.2300722120
0000-0002-0741-9424,10.1073/pnas.2300722120
0000-0003-2909-2976,10.1073/pnas.2300722120
0000-0002-9952-9443,10.1038/s41593-023-01339-y
0000-0002-0405-0502,10.1038/s41593-023-01339-y
0000-0003-4767-7230,10.1038/s41593-023-01339-y
0000-0003-0271-5424,10.1038/s41593-023-01339-y
0000-0003-2748-9523,10.1186/s13059-023-02951-8
0000-0001-5901-4595,10.1186/s13059-023-02951-8
0000-0003-3166-2165,10.1186/s13059-023-02951-8
0000-0001-8163-1813,10.1186/s13059-023-02951-8
0000-0002-5318-7388,10.1016/j.conb.2023.102725
0000-0001-8639-8782,10.3389/fphys.2023.1095260
0000-0002-3440-6813,10.1007/s00429-023-02647-6
0009-0003-2526-6489,10.1093/database/baad035
0009-0001-1787-1828,10.1093/database/baad035
0000-0001-5160-4398,10.1093/database/baad035
0000-0002-2159-6910,10.1016/j.omtm.2023.03.013
0000-0002-5350-5112,10.1016/j.omtm.2023.03.013
0000-0003-4475-9476,10.1016/j.omtm.2023.03.013
0000-0001-9560-1690,10.3389/fninf.2023.1154080
0000-0002-3710-321X,10.3389/fninf.2023.1154080
0000-0002-6088-9599,10.3389/fcell.2023.1032504
0009-0002-5237-6192,10.1093/cercor/bhac153
0000-0002-1283-8586,10.1073/pnas.2202435120
0000-0002-8356-0657,10.1073/pnas.2202435120
0000-0001-9867-1731,10.1016/j.crmeth.2022.100316
0009-0005-1498-5423,10.1371/journal.pone.0275780
0000-0002-7532-6211,10.1038/s41598-022-19872-4
0000-0002-2150-297X,10.1371/journal.pcbi.1010427
0000-0001-9274-4127,10.1002/btm2.10378
0000-0002-8444-026X,10.1002/btm2.10378
0000-0001-8733-2953,10.3390/jpm12081255
0000-0003-3150-3332,10.3390/jpm12081255
0000-0001-5227-5637,10.3390/jpm12081255
0000-0002-4973-1803,10.3390/jpm12081255
0000-0003-4801-0972,10.1038/s41598-022-14450-0
0000-0002-1470-8347,10.1038/s41598-022-14450-0
0000-0002-7277-8300,10.1038/s41598-022-14450-0
